Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2013-07-18,22.158918380737305,124.01000213623048,67.77102661132812,135.41656494140625,74.71611022949219,43.04961013793945,22.167372950112416,124.5199966430664,68.10371797419414,135.73733160995891,75.52929824957798,43.067457115624215,22.065921342699525,123.77999877929688,67.66312281624153,134.8792945370775,74.70221189100317,42.68679873346265,22.082830481449747,124.11000061035156,67.93287887386727,134.96750384142982,75.4875979314255,42.87712565566755,1176300.0,6150900.0,36278800,103620100,9066400.0,1931600.0
2013-07-19,22.175827026367188,125.11000061035156,67.06966400146484,135.6571807861328,75.8976821899414,43.01988983154297,22.218099872302734,125.41999816894533,67.20454203383304,135.7052927429867,75.90463401208478,43.12694904766733,22.040557144461825,124.6500015258789,66.87185066219742,134.96754752055733,75.23740225885977,42.83550729736837,22.209645303115625,124.88999938964844,67.18656149760207,135.13595160554723,75.27910258634678,43.00799184211059,1327400.0,5767800.0,37732400,103831700,8523800.0,1864400.0
2013-07-22,22.158918380737305,128.83999633789062,67.26746368408203,135.9217529296875,76.00888061523438,43.15071487426758,22.235007892569087,129.4600067138672,67.42032906623837,136.1142129140156,76.23824299306405,43.2339825998524,22.11664714640597,127.58999633789062,67.06065670968519,135.52881838351618,75.8490205420751,42.88306472395864,22.20964579698797,127.6500015258789,67.32141899668176,135.84958502406303,76.00888061523438,43.04960017512826,1807600.0,10851900.0,21135900,79428600,3972600.0,1934800.0
2013-07-23,22.19273567199707,129.7100067138672,66.77291870117188,135.6331024169922,75.68917846679688,43.1031494140625,22.218099378995248,130.13999938964844,67.40234016591002,136.18641430147215,75.75868078312476,43.33511024861824,22.1589173959995,128.35000610351562,66.71896338978043,135.560934493625,75.28605760833358,42.94850734510782,22.18428110299768,128.6999969482422,67.3933464706482,136.16235832701645,75.5293183668246,43.28752737543948,1237700.0,8820100.0,24739500,80829700,5015500.0,1402800.0
2013-07-24,22.015193939208984,127.4800033569336,66.98871612548828,135.1358642578125,74.7300033569336,42.26452255249024,22.19273504555223,129.39999389648438,67.4562853537914,136.21040471966998,74.98716767387401,43.23994886224648,21.964466526644536,126.87000274658205,66.83585761432948,134.8632096185407,74.22263184584027,41.97308536595103,22.116645539249664,129.1699981689453,67.42931112949033,136.15426598229266,74.82036111021038,43.18047253365217,1429000.0,9979100.0,24426900,112914000,8853100.0,3115300.0
2013-07-25,21.98983192443848,128.6699981689453,67.41132354736328,135.4647216796875,74.70218658447266,42.32993316650391,22.00674106326065,128.8699951171875,67.49224621180025,135.58501380867327,74.78558719252435,42.39535846654962,21.846107469538453,127.63999938964844,66.9527412016852,134.67084991398747,74.23651021122166,41.98496422767221,21.964468216205216,127.6999969482422,67.3034198012689,134.895380538226,74.34771809220209,42.222873997133775,1215100.0,4702400.0,23162200,111088600,6443400.0,1760800.0
2013-07-26,21.85456275939941,128.77999877929688,67.77102661132812,135.60897827148438,75.16093444824219,42.36561965942383,21.90528856499392,128.97000122070312,67.78001344911587,135.64907562075325,75.25823872979896,42.4369894089138,21.76156410535592,126.77999877929688,67.03370116202352,134.33396332228833,74.81341764191494,42.02659973609317,21.89683399530412,128.11000061035156,67.1415980969286,134.8952895040734,75.09143214751386,42.199079655861325,833600.0,6148500.0,20885600,107814600,6795500.0,1586800.0
2013-07-29,21.84610939025879,128.47000122070312,67.64513397216797,135.19207763671875,74.61182403564453,42.05037307739258,21.863018530567626,128.77999877929688,67.92387683334566,135.56897094533062,74.93849053656761,42.46671614551259,21.76156530125899,128.25,67.4652943357786,134.80716974732837,74.41721555918396,41.98494780294157,21.82074567979554,128.4499969482422,67.63614027530333,135.26424557172925,74.82033614767131,42.27044032215957,882200.0,3554100.0,20958400,79695000,6397800.0,3562300.0
2013-07-30,21.770017623901367,128.1199951171875,68.00479888916016,135.19207763671875,74.58403778076172,41.92548751831055,21.812288857765047,128.30999755859375,68.29253544451392,135.74538961046815,74.89680601469674,42.425098483171226,21.70238268219296,127.22000122070312,67.75303026074818,134.87132310156028,74.40333290179595,41.78274347310094,21.7953813317461,127.9499969482422,67.88790827173477,135.60105374044718,74.86205222114249,42.16934627755536,1729200.0,4487700.0,24104600,85209600,3635400.0,2362600.0
2013-07-31,21.922195434570312,127.95999908447266,68.13067626953125,135.2882843017578,74.8551254272461,41.241512298583984,21.956012097283875,128.9199981689453,68.52631656544507,136.20244798733077,75.00803368570959,42.06825003435818,21.617837407427665,126.12999725341795,68.00479196813683,135.11186567506843,73.56931417613622,40.90249224283246,21.651655682685345,127.76000213623048,68.13966996539654,135.47271750747908,73.71527061302788,41.83034018837838,1257700.0,16015300.0,25007600,142388700,10483100.0,3443900.0
2013-08-01,21.972925186157227,126.61000061035156,68.82304382324219,136.8519287109375,73.41275024414062,41.080902099609375,22.032105565956066,127.88999938964844,68.92195389296069,136.97220852804915,74.20010982710544,41.5210321116226,21.93910851736264,126.33000183105467,68.52631361408669,136.24247834158876,73.16190898804366,40.97384295747099,22.023650995621317,127.83999633789062,68.59824945755098,136.31465846784937,74.20010982710544,41.40207952602452,1856300.0,10564300.0,16880000,110438400,13568600.0,3445000.0
2013-08-02,21.888378143310547,126.36000061035156,69.20972442626953,137.08448791503906,74.22105407714844,40.87868881225586,21.989831361100325,127.25,69.22770496588403,137.10052930430712,74.28376708441048,41.24744461354695,21.87992357411605,126.31999969482422,68.67920589517163,136.36278446590958,73.84479729762882,40.866790829003925,21.94755851512784,126.73999786376952,68.83207135271827,136.54721761651024,73.86569986137845,41.18201931891446,1216700.0,6466300.0,18105300,91116700,9568400.0,2578300.0
2013-08-05,21.778470993041992,125.6999969482422,69.2546157836914,136.88406372070312,73.64972686767578,40.84895706176758,21.82074222457624,126.63999938964844,69.30857107348992,137.09256514988948,74.03295842593387,41.0273905464094,21.70238148624505,125.33999633789062,69.0388152050275,136.603406603259,73.5382447063742,40.72405543761911,21.7192906238764,126.51000213623048,69.1736931392587,136.7798252421093,73.99115327994772,40.76568931233526,1031800.0,4003900.0,15462800,54072700,6611800.0,2831300.0
2013-08-06,21.600929260253903,123.97000122070312,68.84104919433594,136.10618591308594,73.86576843261719,40.70621109008789,21.71929161653887,124.5500030517578,69.227695917248,136.91611097285477,73.86576843261719,41.02143963213855,21.55865802678769,123.5500030517578,68.56230627555588,135.8014728999813,73.39892103943365,40.64078578463378,21.71929161653887,124.33000183105467,69.16475374654985,136.61940030125797,73.53131115409953,40.801372283088185,1781400.0,6016200.0,23675400,87495000,4589000.0,3889300.0
2013-08-07,21.45720672607422,124.1500015258789,68.71512603759766,135.6651611328125,74.41618347167969,40.599151611328125,21.56711452297719,124.5999984741211,68.85000400152816,135.8656357264496,74.51373234778741,40.86084829345554,21.431844628746106,123.8499984741211,68.22058265009005,135.1599734773258,73.97720821317984,40.39692670385283,21.533296243147248,124.0,68.64319020881095,135.6731879475968,73.97720821317984,40.825163413563565,1298100.0,5304700.0,20281200,84854700,7183400.0,2021200.0
2013-08-08,21.56711196899414,126.86000061035156,69.05685424804688,136.16233825683594,74.61821746826172,40.61698532104492,21.584021106906725,126.98999786376952,69.21870651816658,136.46705130036042,74.97357699400538,40.825154638590384,21.389569246000285,124.7699966430664,68.60726537106788,135.46467839245673,74.40918651830486,40.40286701221221,21.48256789197536,124.77999877929688,69.09281532124517,136.3066740822953,74.54157650782003,40.72404447546127,1150200.0,8653600.0,19994000,102181300,5510900.0,2476400.0
2013-08-09,21.71929359436035,126.86000061035156,68.77806091308594,135.76942443847656,74.73665618896484,40.9738655090332,21.75311026170393,127.2699966430664,69.1826947621676,136.40293106532772,74.74362016441049,41.20582635504333,21.626294937212908,126.3000030517578,68.5802408348919,135.29630729022017,74.19316840754486,40.5039948231337,21.63474950718489,126.51000213623048,68.9399130806831,135.98594044578007,74.27677864098683,40.56347114866785,1063700.0,6192000.0,18558500,91757700,3623400.0,2893000.0
2013-08-12,21.98137855529785,129.1300048828125,68.93994140625,135.60897827148438,74.22803497314453,40.682411193847656,21.99828769504333,129.7100067138672,69.06582571497277,135.7693554325668,74.99449255451206,40.92626538710292,21.77847371598504,128.8800048828125,68.50834002210915,135.0235961273366,74.18622983911062,40.49802876331228,21.820744952804414,129.57000732421875,68.51732685831769,135.08774943896816,74.98055928183877,40.92626538710292,887800.0,7414300.0,20515900,68593300,7562800.0,2709000.0
2013-08-13,21.972925186157227,127.73999786376952,69.32654571533203,136.00997924804688,73.15501403808594,40.12332534790039,22.023650995621317,128.64999389648438,69.47940415974388,136.2425243850498,73.41282484550648,40.741888876837976,21.94756147515298,127.37999725341795,68.53527242057412,135.04770367796957,73.02262930218076,40.010317196745625,22.01519803783097,128.49000549316406,69.02981565723177,135.84960202570028,73.39192227225911,40.682412574349,917800.0,7336100.0,23917000,80806000,11485600.0,3778200.0
2013-08-14,22.150466918945312,129.0,69.06584167480469,135.3123016357422,73.26643371582031,39.96868896484375,22.150466918945312,129.07000732421875,69.39853991626973,136.16231173833992,73.41275690915961,40.218496730909656,21.96446960522747,127.56999969482422,68.96693157221189,135.28021885677904,73.07133612470125,39.93895307828348,21.97292417517322,127.66000366210938,69.29962981367693,135.94579580632134,73.12011052248101,40.08764612433981,1693200.0,8713200.0,29921000,79829200,6431600.0,2538300.0
2013-08-15,22.361825942993164,131.69000244140625,67.8968734741211,133.41983032226562,72.27703857421875,39.23712158203125,22.370278900248305,132.36000061035156,68.32847469593064,134.26181366802288,72.90413672776774,39.74267702930269,22.11664825644211,127.9800033569336,67.699053389051,133.1872729853264,72.24916671823678,39.08842853649544,22.20119234189228,128.05999755859375,68.29250678408356,134.2457845134722,72.5348439390293,39.64156684739873,1724200.0,17226300.0,39406600,152931800,11846300.0,3630500.0
2013-08-16,22.37027931213379,132.5800018310547,67.86992645263672,132.97879028320312,72.02615356445312,38.27359390258789,22.39564302199913,133.27000427246094,68.22060515845028,133.62031134013472,72.44422051895857,39.20738616632904,22.26882769776109,131.38999938964844,67.75302897724522,132.71416238836898,71.53840435418864,38.20816859117432,22.37027931213379,132.55999755859375,67.90588751871667,133.16322345742216,72.43725123018072,39.20738616632904,1708400.0,14447100.0,23825000,130868200,10175900.0,4256700.0
2013-08-19,22.34491539001465,132.00999450683594,67.75304412841797,132.12875366210938,71.3991470336914,37.76803588867188,22.47173070389632,132.5,68.45440169688513,133.2834888864818,71.77540939640011,38.29143380755412,22.319551682220634,131.58999633789062,67.73506359135712,132.12072685005506,71.2179824925316,37.75019344815061,22.41255033158782,132.3300018310547,67.87892846838992,132.8264010951702,71.71966564280987,38.29143380755412,2371900.0,8118400.0,29586900,96437600,9022000.0,4763500.0
2013-08-20,22.302642822265625,132.4499969482422,68.04974365234375,132.7783660888672,71.94952392578125,38.624507904052734,22.429459750275523,133.1300048828125,68.36445435988352,133.2755392845,72.01920088159639,38.79104339308101,22.23500787984765,132.02000427246094,67.82494930978979,132.20099814219634,71.66384149612492,37.857251225813805,22.24346244921793,132.02999877929688,67.87889775674549,132.34533401086352,71.69171334165317,37.98809956624636,1334800.0,7809100.0,18842800,89294400,10050100.0,4124500.0
2013-08-21,22.27728080749512,132.07000732421875,67.81596374511719,131.96041870117188,71.16220092773438,38.53528594970703,22.344915750158396,133.22999572753906,68.41841100894116,133.13921050630756,71.90775595880677,39.14790050329847,22.26037166869324,131.50999450683594,67.56419514890297,131.66372016382493,71.14826765474857,38.06541543342061,22.32800661135652,131.74000549316406,67.83395113637805,132.40947991531874,71.60814008747782,38.27953375825369,1423700.0,10720200.0,30705100,159530500,13248800.0,4437200.0
2013-08-22,22.28573226928711,132.80999755859375,68.4813461303711,133.1632537841797,71.8868637084961,38.76724624633789,22.328003497853107,133.4600067138672,68.5263008790471,133.35571381588915,71.92867416548236,38.78508868356781,22.235004859955108,132.27000427246094,68.07671223121697,132.2250340720945,71.23885744336509,38.321167164585496,22.28573226928711,132.55999755859375,68.11268014626478,132.2330486515827,71.39215004828004,38.63044666465668,1673100.0,5741800.0,17269500,101471400,8751200.0,2499500.0
2013-08-23,22.463275909423828,134.89999389648438,68.93994140625,133.61228942871094,72.66719818115234,39.17169570922852,22.505548755323375,135.24000549316406,69.02985778959764,133.78069345378285,72.7368751288269,39.18358915608767,22.31109688927383,132.5,68.6971664851933,132.9306832224601,71.58718688616052,38.6245063986759,22.34491516599347,132.5800018310547,68.96691563523626,133.55616291101822,71.77532049249321,38.79104188121351,1384500.0,11623400.0,20697300,90888900,17441200.0,2917800.0
2013-08-26,22.5900936126709,135.4499969482422,68.97590637207031,133.11512756347656,73.02954864501953,39.05868911743164,22.640821033118677,135.60000610351562,69.48843728135907,134.1575978771371,73.08529235028422,39.25496503165032,22.50555113701332,134.14999389648438,68.83204153692296,133.02691825456688,72.69509704545607,38.93973649304249,22.58163904259627,134.8800048828125,68.99389376407625,133.74862188310223,72.85535355307663,39.17169728702756,1190000.0,7692100.0,27525500,89702100,5879100.0,2925200.0
2013-08-27,22.80990600585937,136.75,67.56420135498047,130.9740447998047,73.94928741455078,38.86835861206055,22.87754094919413,137.5500030517578,68.49934684123042,133.11511169427862,74.03290295989316,39.10031938465862,22.759180201494367,136.52000427246094,67.4023491196645,130.87782092373732,73.1897994794007,38.66018926969706,22.81836057534425,136.94000244140625,68.15766183786577,131.79999903204006,73.36399454518869,38.71371658441139,1878200.0,11283300.0,40068900,158619400,11573300.0,3355100.0
2013-08-28,22.84372329711914,136.7100067138672,67.82494354248047,131.4391326904297,73.35005950927734,38.63045120239258,22.919812806652278,137.4600067138672,68.1126800020755,131.90423509985823,73.559095724734,38.93973527654497,22.809905020640336,136.66000366210938,67.48325864051709,130.74949977106945,73.12012605148918,38.54718346037115,22.84372329711914,137.2100067138672,67.48325864051709,130.91789153552068,73.44761364156577,38.93973527654497,2376700.0,13650400.0,20490400,108113000,7497900.0,2142600.0
2013-08-29,22.60700035095215,135.8699951171875,68.30152893066406,131.64767456054688,73.93538665771484,38.68992614746094,22.84372345025819,136.5500030517578,68.64321394528653,132.34532233623182,74.07474064521455,38.695870601161495,22.598545781775773,135.4199981689453,67.70807528840604,131.03020929282573,73.0156365185807,38.35090623874122,22.80990517355267,136.1199951171875,67.8069853721458,131.1505014087714,73.07834421815141,38.5233861510759,1251800.0,7939400.0,27287900,119200500,6672400.0,2334600.0
2013-08-30,22.53936767578125,134.6199951171875,67.86095428466797,131.23065185546875,73.85175323486328,38.36279678344727,22.649275473578104,135.7100067138672,68.37348539116184,131.93632627474508,74.33253341281635,38.93972639134695,22.446369018036886,134.44000244140625,67.61817242043354,130.8457440976803,73.67755813456291,38.309269477683664,22.598548053420625,134.64999389648438,68.37348539116184,131.92028488267144,73.87265579633731,38.78508438955669,5229600.0,7680000.0,26228500,134928900,8987600.0,3852400.0
2013-09-03,22.6577262878418,136.4199981689453,68.2475814819336,131.82408142089844,72.81012725830078,38.02973937988281,22.70845370320092,136.7899932861328,68.7331382110755,132.77834250313848,73.12450391041746,38.65424983018189,22.57318382066499,135.02999877929688,67.923876995839,131.27076955062486,72.31410803849424,37.70856406784766,22.66618085706832,135.4600067138672,68.41842056168636,132.49767316036238,73.06861306958305,38.51150575124987,5447200.0,8100700.0,27241500,142375100,12084300.0,6455100.0
2013-09-04,22.463275909423828,134.66000366210938,68.97590637207031,132.91464233398438,72.6494369506836,38.35685729980469,22.48018504778365,134.83999633789062,69.0927969793888,133.13917287759944,73.11052835776728,38.48770790777212,22.39564096852874,133.72000122070312,68.2745490077994,131.61557101221197,72.62149153237152,37.89293571719412,22.44636677106401,134.61000061035156,68.48136285478749,131.8561307118017,72.97080126620698,38.06542019699194,12295700.0,7785400.0,27142900,97389400,4579600.0,4261500.0
2013-09-05,22.41254997253418,132.1999969482422,69.0927734375,133.08303833007812,71.63639831542969,37.9524040222168,22.480184913023823,134.35000610351562,69.29059352108216,133.4358632801876,72.37693280580247,38.392536322387,22.33646046291531,131.8000030517578,68.9938702558866,132.8985929235253,71.6294106324902,37.9107701616585,22.480184913023823,134.1300048828125,69.0208444745246,132.9948290335517,72.28611424775083,38.392536322387,1297400.0,11118600.0,17809700,63090500,12290600.0,3024700.0
2013-09-06,22.53936767578125,134.14999389648438,69.17371368408203,133.14715576171875,71.99274444580078,38.541236877441406,22.61545719347312,134.39999389648438,69.5423728296185,133.90094193699662,72.5306791367931,38.886201273444165,22.49709643819437,133.3300018310547,68.38244008718569,131.89619667763807,71.82507192155767,38.29737811945101,22.54782224580749,133.4199981689453,69.32657218686109,133.52404884935768,72.13246621929271,38.29737811945101,2600500.0,8448700.0,27715100,159756500,9478400.0,4582200.0
2013-09-09,22.395641326904297,133.91000366210938,69.98300170898438,134.4222412109375,72.02767944335938,39.34416961669922,22.564729488119863,134.32000732421875,70.09989233977045,134.50242371441064,72.52369871802804,39.34416961669922,22.3702776189587,133.6699981689453,69.44349646355278,133.47599467635965,72.01370939662759,38.55907074006748,22.488639976827283,134.1300048828125,69.47047069679715,133.47599467635965,72.51671635968442,38.58286216514728,2148900.0,5090500.0,25161900,87559300,6874900.0,3579700.0
2013-09-10,22.19273567199707,131.74000549316406,70.32466125488281,135.41656494140625,71.52468872070312,39.31444549560547,22.22655394799464,132.0,70.4235713143555,135.44062091204805,72.19536304704742,39.55235530725974,22.125100732546084,131.11000061035156,70.06389899447109,134.92740647836106,71.5107186707993,39.08843367029765,22.1589173959995,131.82000732421875,70.38760339634918,135.23213175448677,71.76920989940892,39.43934712572971,1288800.0,8433100.0,27619400,105847200,8069000.0,2905300.0
2013-09-11,22.22655487060547,131.6999969482422,70.18978881835938,135.84156799316406,72.1603775024414,39.62967300415039,22.2603715354626,131.80999755859375,70.23475043446139,135.84156799316406,72.17434754116407,39.62967300415039,22.133556220295983,131.25999450683594,69.76717432364637,134.99958456158427,71.39189745169958,39.28470855114771,22.24346239676192,131.5800018310547,69.85709755585042,135.23212968623076,71.90188648071961,39.35013386104093,1521400.0,5046600.0,28132900,94545900,8962400.0,2568000.0
2013-09-12,22.33646011352539,127.66999816894533,70.14486694335938,135.48072814941406,72.06259155273438,39.37391662597656,22.36182382051633,128.77999877929688,70.3606677094125,135.9698866481108,72.65641697158972,39.84973618658873,22.16737195867409,127.61000061035156,70.00099519253551,135.29629494905248,71.99971303565583,39.30254686831088,22.192735665665037,128.6199951171875,70.20780911929914,135.79346802654817,72.5516229964875,39.64156683047777,2274300.0,12944000.0,18332700,83209000,6254400.0,2628600.0
2013-09-13,22.26882553100586,127.81999969482422,70.18978881835938,135.7854461669922,72.342041015625,39.4869270324707,22.28573466927083,127.95999908447266,70.26172466005083,135.88969686577974,72.53765359485492,39.56424578691156,22.13355564997445,126.20999908447266,69.81213593974839,135.3123290872599,72.11848302078468,39.29065111225327,22.218099728755128,127.16000366210938,70.2167630439488,135.625068947625,72.31409560001458,39.42745071845836,1148600.0,12060400.0,16932500,72727800,6106200.0,2582600.0
2013-09-16,21.98983192443848,126.4499969482422,70.00096893310547,136.57127380371094,71.85999298095703,39.87947463989258,22.15046551816068,128.02000427246094,70.78325584934028,137.31704545594835,72.94285519910648,40.4028725004977,21.98983192443848,126.33000183105467,69.83911670423551,136.3547578742233,71.85300529444088,39.77835992527735,22.08283057541621,127.4800033569336,70.78325584934028,137.25289213476705,72.8869643670635,40.06980154718093,1427400.0,9829100.0,25704300,106299200,8231600.0,4413800.0
2013-09-17,21.761564254760746,126.5,70.46854400634766,137.18069458007812,72.45381164550781,39.855690002441406,22.006741939815303,126.98999786376952,70.55846038541117,137.21276511573808,72.47476937305538,40.18281201941894,21.73620054551721,126.11000061035156,70.11786532587398,136.69153631831628,71.93683482251156,39.79026469149546,21.98983280031962,126.80999755859376,70.1538263893554,136.69153631831628,72.21628362657856,39.86758345090786,3673300.0,8135500.0,27174300,82523300,8795300.0,3328300.0
2013-09-18,22.235008239746094,132.00999450683594,71.31376647949219,138.76852416992188,73.34808349609375,41.205810546875,22.26037194826746,132.16000366210938,71.45763817469809,139.1454174065867,73.73931416684876,41.25339340414877,21.82074400916265,125.1500015258789,70.43257635698602,136.78783409161912,71.94386168531335,39.43933667590761,21.846107717684013,125.31999969482422,70.57644119201193,137.13264453929182,72.39796024290308,39.85567987042659,1473700.0,24780000.0,31714700,203460600,19749200.0,4452500.0
2013-09-19,22.150466918945312,131.75,71.48461151123047,138.5359344482422,72.91490173339844,41.17012786865234,22.328008050173068,132.77999877929688,71.65545743211237,139.2095382639032,73.41790317612535,41.67568327533526,22.11664863916231,131.22000122070312,71.35872720958483,138.3996132168335,72.76819231301444,41.14038744683224,22.302644340335817,132.0,71.53855996617004,139.14538493688804,73.38996309323151,41.300978464258776,3198000.0,14353900.0,26435700,146616900,11627800.0,5138400.0
2013-09-20,21.947559356689453,127.95999908447266,71.23930358886719,137.56744384765625,73.29918670654297,40.4980354309082,22.133556661011934,130.91000366210938,71.73533897864596,138.8647942868289,73.48082934341157,41.26529208522907,21.930651830196343,127.9000015258789,71.20322766226697,137.45463130058235,72.97083455414254,40.40882323438964,22.05746714788805,130.60000610351562,71.65416642360059,138.8647942868289,73.13850714050402,41.08091416208857,1424600.0,19558200.0,26328900,132867100,8421000.0,4082500.0
2013-09-23,21.786928176879883,127.5500030517578,71.09500122070312,136.93080139160156,73.8370590209961,40.220741271972656,21.88837978975667,128.44000244140625,71.61809179445723,137.5109835160245,73.86500442635572,40.68290863167666,21.77001903721898,127.33000183105467,70.76130408625056,136.49567094610495,73.43185863834293,40.19673192377421,21.85456312297918,127.5199966430664,71.53691924574005,137.3820637183181,73.5017194867215,40.48483494352568,3697100.0,7421800.0,30319400,104616500,10242100.0,3523100.0
2013-09-24,21.778470993041992,127.66000366210938,71.09500122070312,136.60850524902344,74.63351440429688,39.91461944580078,21.829196793391915,128.2100067138672,71.4737880993062,137.41431251754625,74.64049676091129,40.316765640429885,21.65165568589513,126.33999633789062,70.86051115647217,136.35065331683057,73.94187733635745,39.89061010263149,21.7192906238764,126.4000015258789,71.24831873621692,136.90665000377106,74.04667131604917,40.20872588582508,3354800.0,7349700.0,21871300,106333100,11446600.0,4447700.0
2013-09-25,21.81228828430176,128.7899932861328,70.85147094726562,136.21365356445312,74.7872543334961,40.04667663574219,21.95601273322152,129.2100067138672,71.24829911889036,136.9711143547332,74.94793390828102,40.30477140282235,21.803835327786626,127.5199966430664,70.70717417262381,136.09278739393736,74.32616269097323,39.740563172620405,21.89683236235059,127.56999969482422,71.14909207598419,136.69714283780215,74.43095673064173,39.99865793970056,2383300.0,7519100.0,22746400,117306500,8130900.0,2626300.0
2013-09-26,21.98137855529785,127.79000091552734,71.40162658691406,136.73744201660156,74.26323699951172,40.29275894165039,22.006742264916078,128.99000549316406,71.5729854815163,137.12422607587607,74.48679497217643,40.31076938469485,21.888379899242025,127.31999969482422,71.11302611645544,136.22172583902102,74.18638844671675,40.022661827069065,21.905289038987505,128.61000061035156,71.14008133543939,136.439297251707,74.38898869226327,40.11269572503426,1226000.0,9491300.0,22421700,77146900,5117100.0,1465400.0
2013-09-27,21.871471405029297,128.97000122070312,71.31145477294922,136.10888671875,74.44489288330078,40.12470626831055,22.05746709637313,129.5800018310547,71.43771707447556,136.2942189178306,74.62653544734516,40.34078583564757,21.871471405029297,128.83999633789062,70.87855053858794,135.75432961049762,74.22832254196884,39.86061258103268,21.94755930543122,128.86000061035156,70.98677831737311,136.05247431714568,74.25626796182519,40.178728449802406,1619700.0,7430200.0,25151600,99141800,6460000.0,3412300.0
2013-09-30,21.778470993041992,128.17999267578125,71.14008331298828,135.3836669921875,74.3331069946289,39.69853210449219,21.88837716255751,129.13999938964844,71.32947673191856,135.81074383635507,74.68241670294009,40.21472143250824,21.7446527177793,127.6999969482422,70.34643371735974,134.69067228918382,74.17940987016509,39.54847717377387,21.829196793391915,127.9499969482422,70.57190305619744,134.9565901480199,74.51474953536281,39.78856597878579,17407400.0,8979000.0,28031900,143937000,8438800.0,3804700.0
2013-10-01,21.634746551513672,124.58999633789062,71.86157989501953,136.45535278320312,74.10755920410156,40.27475357055664,21.668563214237327,125.26000213623048,71.89765581088339,136.5842848526014,74.2686595963856,40.69491023976214,21.49947667553081,123.80999755859376,71.1130201225935,135.3514011411228,73.91843484654393,39.61451260959296,21.626291982696728,125.25,71.14909603845736,135.4883868539939,74.17760308526877,39.70454650865945,6424400.0,16721100.0,33129700,127160000,7592500.0,4416100.0
2013-10-02,21.84610939025879,127.05999755859376,71.83452606201172,136.32643127441406,74.2196044921875,40.33477783203125,21.89683519864092,127.80999755859376,71.93373311235395,136.45536335380012,74.58384110760622,40.35878717896792,21.66856664210477,125.33999633789062,71.30241489374181,135.2385991306487,74.07951677487499,39.88461288042682,21.710839492876858,125.37000274658205,71.37456672685934,135.6576222408335,74.19859186899102,40.076683076605455,2193100.0,11994200.0,25503800,113350000,5967200.0,2604000.0
2013-10-03,21.81228828430176,127.18000030517578,70.99578857421875,135.0694122314453,74.10061645507812,39.63251876831055,21.99828557851802,127.69000244140624,71.89766595573926,136.13308374210715,74.53489743936751,40.25074452488317,21.81228828430176,126.22000122070312,70.61700172536695,134.44088353719724,74.03757316741847,39.42244272180252,21.99828557851802,126.7699966430664,71.74434845226757,136.01220527281745,74.07259780989719,40.16671410627996,1212500.0,11632900.0,42998200,176698000,6648900.0,6150600.0
2013-10-04,21.87992477416992,126.52999877929688,71.60909271240234,136.09278869628906,74.04447174072266,39.55450439453125,21.947559718891306,127.1500015258789,71.70829981257498,136.22977445606548,74.0935029626521,39.86661682286306,21.81228982944854,126.0,70.93268441892394,134.99689032243458,73.79230964394203,39.3324213152172,21.947559718891306,127.0500030517578,70.99581558441736,135.17416890464952,74.01645313619122,39.6505372265888,1224500.0,6923700.0,22852700,96878000,5545300.0,2389200.0
2013-10-07,22.032102584838867,127.63999938964844,71.01382446289062,134.91627502441406,74.3457260131836,39.73455047607422,22.057466292411203,128.3300018310547,71.56397022668286,135.73820169806507,74.49982579244697,39.89661239280274,21.77001739010148,127.12000274658205,70.95069332019865,134.77123565028526,74.23365684717817,39.31439843143329,21.83765233108352,127.25,70.97774854124114,134.9082213799537,74.38775128243478,39.338407773886175,1691800.0,6732800.0,20227100,96295000,5761100.0,2267400.0
2013-10-08,22.108190536499023,127.4000015258789,69.64298248291016,133.3449249267578,74.36671447753906,39.30241394042969,22.209643747092255,128.4499969482422,71.07696442226708,135.06935123400655,74.60487006190755,39.8666177173012,22.091281399309477,127.20999908447266,69.61592725851163,133.24823203150726,74.12856423717561,39.296410457255206,22.158916335523603,127.79000091552734,71.01383327174406,134.89207272895538,74.23363272016157,39.68055095273552,1774400.0,6999700.0,43660700,178015000,5904000.0,2622000.0
2013-10-09,21.947559356689453,126.11000061035156,69.42652893066406,133.44161987304688,73.77127838134766,39.30839920043945,22.02364886981333,126.88999938964844,69.84139173078816,133.92509660781985,74.20555862582007,39.72255238872471,21.87147145610983,124.97000122070312,68.85834173508502,132.57940063779805,73.7572717546232,39.25438160856624,21.98137763476418,126.20999908447266,69.80531580719752,133.60277878463788,74.15652741628294,39.31440268153014,2811500.0,10705100.0,64526700,168973000,8439000.0,2896600.0
2013-10-10,22.22655487060547,124.2699966430664,70.8966064453125,136.31842041015625,73.8904037475586,40.31077575683594,22.2603715354626,125.83000183105467,71.05894470630983,136.39094011670431,73.91842236409515,40.34678748998888,22.03210300063617,124.0999984741211,70.15706700760929,134.75515227002043,73.20396634642927,39.61451838711246,22.05746670868718,125.33999633789062,70.17510153403975,134.80349874105246,73.40709730831581,39.626520771725104,1180600.0,10523600.0,48062700,195955000,9944100.0,2370200.0
